,Dataset,Epsilon,Approach,MIAMethod,MIAResult,Group
1472,lactose,1.0,ldp,random_forest,0.0833333333333333,2
1473,lactose,1.0,ldp,random_forest,0.0833333333333333,3
1474,lactose,1.0,ldp,random_forest,0.0833333333333333,4
1475,lactose,1.0,ldp,random_forest,0.0833333333333333,5
1476,lactose,1.0,ldp,random_forest,0.0833333333333333,6
1477,lactose,1.0,ldp,random_forest,0.0833333333333333,7
1478,lactose,1.0,ldp,random_forest,0.0833333333333333,8
1479,lactose,5.0,ldp,random_forest,0.5,0
1480,lactose,1.0,ldp,random_forest,0.0833333333333333,9
1481,lactose,5.0,ldp,random_forest,0.4166666666666667,1
1482,lactose,5.0,ldp,random_forest,0.5,2
1483,lactose,5.0,ldp,random_forest,0.5833333333333334,3
1484,lactose,5.0,ldp,random_forest,0.5,4
1485,lactose,5.0,ldp,random_forest,0.5833333333333334,5
1486,lactose,5.0,ldp,random_forest,0.5833333333333334,6
1487,lactose,5.0,ldp,random_forest,0.4166666666666667,7
1488,lactose,5.0,ldp,random_forest,0.5,8
1489,lactose,5.0,ldp,random_forest,0.5833333333333334,9
1490,lactose,10.0,ldp,random_forest,0.5833333333333334,0
1491,lactose,10.0,ldp,random_forest,0.6666666666666666,1
1492,lactose,10.0,ldp,random_forest,0.5,2
1493,lactose,10.0,ldp,random_forest,0.6666666666666666,3
1494,lactose,10.0,ldp,random_forest,0.5,4
1495,lactose,10.0,ldp,random_forest,0.5,5
1496,lactose,10.0,ldp,random_forest,0.5833333333333334,6
1497,lactose,10.0,ldp,random_forest,0.5,7
1498,lactose,10.0,ldp,random_forest,0.5833333333333334,8
1499,lactose,10.0,ldp,random_forest,0.5,9
1500,lactose,50.0,ldp,random_forest,0.5,0
1501,lactose,50.0,ldp,random_forest,0.5,1
1502,lactose,50.0,ldp,random_forest,0.5,2
1503,lactose,50.0,ldp,random_forest,0.5,3
1504,lactose,50.0,ldp,random_forest,0.5,4
1505,lactose,50.0,ldp,random_forest,0.5,5
1506,lactose,50.0,ldp,random_forest,0.5,6
1507,lactose,50.0,ldp,random_forest,0.5,7
1508,lactose,50.0,ldp,random_forest,0.5,8
1509,lactose,50.0,ldp,random_forest,0.5833333333333334,9
1510,lactose,100.0,ldp,random_forest,0.5,0
1511,lactose,100.0,ldp,random_forest,0.5,1
1512,lactose,100.0,ldp,random_forest,0.5,2
1513,lactose,100.0,ldp,random_forest,0.5833333333333334,3
1514,lactose,100.0,ldp,random_forest,0.5,4
1515,lactose,100.0,ldp,random_forest,0.5,5
1516,lactose,0.01,proposed,random_forest,0.4166666666666667,0
1517,lactose,100.0,ldp,random_forest,0.5833333333333334,6
1518,lactose,100.0,ldp,random_forest,0.5833333333333334,7
1519,lactose,0.01,proposed,random_forest,0.3333333333333333,1
1520,lactose,100.0,ldp,random_forest,0.5,8
1521,lactose,100.0,ldp,random_forest,0.5,9
1522,lactose,0.01,proposed,random_forest,0.25,2
1523,lactose,0.01,proposed,random_forest,0.25,3
1524,lactose,0.01,proposed,random_forest,0.5,4
1525,lactose,0.01,proposed,random_forest,0.4166666666666667,5
1526,lactose,0.01,proposed,random_forest,0.4166666666666667,6
1527,lactose,0.01,proposed,random_forest,0.4166666666666667,7
1528,lactose,0.01,proposed,random_forest,0.5,8
1529,lactose,0.01,proposed,random_forest,0.5,9
1530,lactose,0.05,proposed,random_forest,0.25,0
1531,lactose,0.05,proposed,random_forest,0.5833333333333334,1
1532,lactose,0.05,proposed,random_forest,0.1666666666666666,2
1533,lactose,0.05,proposed,random_forest,0.25,3
1534,lactose,0.05,proposed,random_forest,0.5833333333333334,4
1535,lactose,0.05,proposed,random_forest,0.5833333333333334,5
1536,lactose,0.05,proposed,random_forest,0.5,6
1537,lactose,0.05,proposed,random_forest,0.3333333333333333,7
1538,lactose,0.05,proposed,random_forest,0.3333333333333333,8
1539,lactose,0.05,proposed,random_forest,0.4166666666666667,9
1540,lactose,0.1,proposed,random_forest,0.5,0
1541,lactose,0.1,proposed,random_forest,0.5,1
1542,lactose,0.1,proposed,random_forest,0.4166666666666667,2
1543,lactose,0.1,proposed,random_forest,0.4166666666666667,3
1544,lactose,0.1,proposed,random_forest,0.4166666666666667,4
1545,lactose,0.1,proposed,random_forest,0.25,5
1546,lactose,0.1,proposed,random_forest,0.5,6
1547,lactose,0.1,proposed,random_forest,0.25,7
1548,lactose,0.5,proposed,random_forest,0.25,0
1549,lactose,0.5,proposed,random_forest,0.4166666666666667,1
1550,lactose,0.1,proposed,random_forest,0.5833333333333334,8
1551,lactose,0.1,proposed,random_forest,0.3333333333333333,9
1552,lactose,0.5,proposed,random_forest,0.3333333333333333,2
1553,lactose,0.5,proposed,random_forest,0.25,3
1554,lactose,0.5,proposed,random_forest,0.3333333333333333,4
1555,lactose,0.5,proposed,random_forest,0.3333333333333333,5
1556,lactose,0.5,proposed,random_forest,0.3333333333333333,6
1557,lactose,0.5,proposed,random_forest,0.3333333333333333,7
1558,lactose,0.5,proposed,random_forest,0.25,8
1559,lactose,1.0,proposed,random_forest,0.25,0
1560,lactose,0.5,proposed,random_forest,0.3333333333333333,9
1561,lactose,1.0,proposed,random_forest,0.1666666666666666,1
1562,lactose,1.0,proposed,random_forest,0.1666666666666666,2
1563,lactose,1.0,proposed,random_forest,0.1666666666666666,3
1564,lactose,1.0,proposed,random_forest,0.25,4
1565,lactose,1.0,proposed,random_forest,0.1666666666666666,5
1566,lactose,1.0,proposed,random_forest,0.0833333333333333,6
1567,lactose,1.0,proposed,random_forest,0.3333333333333333,7
1568,lactose,1.0,proposed,random_forest,0.4166666666666667,8
1569,lactose,5.0,proposed,random_forest,0.4166666666666667,0
1570,lactose,1.0,proposed,random_forest,0.4166666666666667,9
1571,lactose,5.0,proposed,random_forest,0.6666666666666666,1
1572,lactose,5.0,proposed,random_forest,0.5,2
1573,lactose,5.0,proposed,random_forest,0.6666666666666666,3
1574,lactose,5.0,proposed,random_forest,0.5,4
1575,lactose,5.0,proposed,random_forest,0.5833333333333334,5
1576,lactose,5.0,proposed,random_forest,0.5,6
1577,lactose,5.0,proposed,random_forest,0.5,7
1578,lactose,5.0,proposed,random_forest,0.4166666666666667,8
1579,lactose,100.0,proposed,xgboost,0.75,0
1580,lactose,10.0,proposed,random_forest,0.5833333333333334,0
1581,lactose,5.0,proposed,random_forest,0.5,9
1582,lactose,10.0,proposed,random_forest,0.5833333333333334,1
1583,lactose,10.0,proposed,random_forest,0.5,2
1584,lactose,10.0,proposed,random_forest,0.5833333333333334,3
1585,lactose,10.0,proposed,random_forest,0.5833333333333334,4
1586,lactose,10.0,proposed,random_forest,0.5,5
1587,lactose,10.0,proposed,random_forest,0.5833333333333334,6
1588,lactose,10.0,proposed,random_forest,0.5,7
1589,lactose,50.0,proposed,random_forest,0.5833333333333334,0
1590,lactose,10.0,proposed,random_forest,0.5,8
1591,lactose,10.0,proposed,random_forest,0.5833333333333334,9
1592,lactose,100.0,proposed,xgboost,0.8333333333333334,1
1593,lactose,50.0,proposed,random_forest,0.5,1
1594,lactose,50.0,proposed,random_forest,0.4166666666666667,2
1595,lactose,100.0,proposed,xgboost,0.75,2
1596,lactose,50.0,proposed,random_forest,0.5833333333333334,3
1597,lactose,50.0,proposed,random_forest,0.5833333333333334,4
1598,lactose,50.0,proposed,random_forest,0.4166666666666667,5
1599,lactose,50.0,proposed,random_forest,0.5833333333333334,6
1600,lactose,100.0,proposed,xgboost,0.8333333333333334,3
1601,lactose,50.0,proposed,random_forest,0.5833333333333334,7
1602,lactose,50.0,proposed,random_forest,0.5833333333333334,8
1603,lactose,50.0,proposed,random_forest,0.5833333333333334,9
1604,lactose,100.0,proposed,random_forest,0.5833333333333334,0
1605,lactose,100.0,proposed,random_forest,0.5833333333333334,1
1606,lactose,100.0,proposed,random_forest,0.5833333333333334,2
1607,lactose,100.0,proposed,random_forest,0.5,3
1608,lactose,100.0,proposed,random_forest,0.5,4
1609,lactose,100.0,proposed,random_forest,0.5,5
1610,lactose,100.0,proposed,random_forest,0.5,6
1611,lactose,100.0,proposed,random_forest,0.5,7
1612,lactose,100.0,proposed,xgboost,0.8333333333333334,4
1613,lactose,100.0,proposed,random_forest,0.5833333333333334,8
1614,lactose,0.01,ldp,svm,0.0,0
1615,lactose,0.01,ldp,svm,0.0,1
1616,lactose,0.01,ldp,svm,0.0,2
1617,lactose,100.0,proposed,random_forest,0.5833333333333334,9
1618,lactose,0.01,ldp,svm,0.0,3
1619,lactose,0.01,ldp,svm,0.0,4
1620,lactose,0.01,ldp,svm,0.0,5
1621,lactose,100.0,proposed,xgboost,0.8333333333333334,5
1622,lactose,0.01,ldp,svm,0.0,6
1623,lactose,100.0,proposed,xgboost,0.8333333333333334,6
1624,lactose,0.01,ldp,svm,0.0,7
1625,lactose,0.01,ldp,svm,0.0,8
1626,lactose,0.05,ldp,svm,0.0,0
1627,lactose,0.05,ldp,svm,0.0,1
1628,lactose,0.05,ldp,svm,0.0,2
1629,lactose,0.05,ldp,svm,0.0,3
1630,lactose,0.01,ldp,svm,0.0,9
1631,lactose,0.05,ldp,svm,0.0,4
1632,lactose,0.05,ldp,svm,0.0,5
1633,lactose,0.05,ldp,svm,0.0,6
1634,lactose,0.1,ldp,svm,0.0,0
1635,lactose,0.05,ldp,svm,0.0,7
1636,lactose,0.05,ldp,svm,0.0,8
1637,lactose,100.0,proposed,xgboost,0.75,7
1638,lactose,0.1,ldp,svm,0.0,1
1639,lactose,0.1,ldp,svm,0.0,2
1640,lactose,0.1,ldp,svm,0.0,3
1641,lactose,0.1,ldp,svm,0.0,4
1642,lactose,0.05,ldp,svm,0.0,9
1643,lactose,100.0,proposed,xgboost,0.9166666666666666,8
1644,lactose,100.0,proposed,xgboost,0.75,9
1645,lactose,0.1,ldp,svm,0.0,5
1646,lactose,0.1,ldp,svm,0.0,6
1647,lactose,0.1,ldp,svm,0.0,7
1648,lactose,0.1,ldp,svm,0.0,8
1649,lactose,0.1,ldp,svm,0.0,9
1650,lactose,0.5,ldp,svm,0.0,0
1651,lactose,0.5,ldp,svm,0.0,1
1652,lactose,0.5,ldp,svm,0.0,2
1653,lactose,0.5,ldp,svm,0.0,3
1654,lactose,0.5,ldp,svm,0.0,4
1655,lactose,0.5,ldp,svm,0.0,5
1656,lactose,0.5,ldp,svm,0.0,6
1657,lactose,0.5,ldp,svm,0.0,7
1658,lactose,1.0,ldp,svm,0.0833333333333333,0
1659,lactose,0.5,ldp,svm,0.0,8
1660,lactose,0.5,ldp,svm,0.0,9
1661,lactose,1.0,ldp,svm,0.0833333333333333,1
1662,lactose,1.0,ldp,svm,0.0833333333333333,2
1663,lactose,1.0,ldp,svm,0.0833333333333333,3
1664,lactose,1.0,ldp,svm,0.0833333333333333,4
1665,lactose,1.0,ldp,svm,0.0833333333333333,5
1666,lactose,1.0,ldp,svm,0.0833333333333333,6
1667,lactose,1.0,ldp,svm,0.0833333333333333,7
1668,lactose,1.0,ldp,svm,0.0833333333333333,8
1669,lactose,5.0,ldp,svm,0.5833333333333334,0
1670,lactose,1.0,ldp,svm,0.0833333333333333,9
1671,lactose,5.0,ldp,svm,0.5833333333333334,1
1672,lactose,5.0,ldp,svm,0.5833333333333334,2
1673,lactose,5.0,ldp,svm,0.5833333333333334,3
1674,lactose,5.0,ldp,svm,0.5833333333333334,4
1675,lactose,5.0,ldp,svm,0.5833333333333334,5
1676,lactose,5.0,ldp,svm,0.5833333333333334,6
1677,lactose,5.0,ldp,svm,0.5833333333333334,7
1678,lactose,5.0,ldp,svm,0.5833333333333334,8
1679,lactose,10.0,ldp,svm,0.5833333333333334,0
1680,lactose,5.0,ldp,svm,0.5833333333333334,9
1681,lactose,10.0,ldp,svm,0.5833333333333334,1
1682,lactose,10.0,ldp,svm,0.5833333333333334,2
1683,lactose,10.0,ldp,svm,0.5833333333333334,3
1684,lactose,10.0,ldp,svm,0.5833333333333334,4
1685,lactose,10.0,ldp,svm,0.5833333333333334,5
1686,lactose,10.0,ldp,svm,0.5833333333333334,6
1687,lactose,10.0,ldp,svm,0.5833333333333334,7
1688,lactose,10.0,ldp,svm,0.5833333333333334,8
1689,lactose,10.0,ldp,svm,0.5833333333333334,9
1690,lactose,50.0,ldp,svm,0.5833333333333334,0
1691,lactose,50.0,ldp,svm,0.5833333333333334,1
1692,lactose,50.0,ldp,svm,0.5833333333333334,2
1693,lactose,50.0,ldp,svm,0.5833333333333334,3
1694,lactose,50.0,ldp,svm,0.5833333333333334,4
1695,lactose,50.0,ldp,svm,0.5833333333333334,5
1696,lactose,50.0,ldp,svm,0.5833333333333334,6
1697,lactose,50.0,ldp,svm,0.5833333333333334,7
1698,lactose,50.0,ldp,svm,0.5833333333333334,8
1699,lactose,50.0,ldp,svm,0.5833333333333334,9
1700,lactose,100.0,ldp,svm,0.5833333333333334,0
1701,lactose,100.0,ldp,svm,0.5833333333333334,1
1702,lactose,100.0,ldp,svm,0.5833333333333334,2
1703,lactose,100.0,ldp,svm,0.5833333333333334,3
1704,lactose,100.0,ldp,svm,0.5833333333333334,4
1705,lactose,100.0,ldp,svm,0.5833333333333334,5
1706,lactose,100.0,ldp,svm,0.5833333333333334,6
1707,lactose,100.0,ldp,svm,0.5833333333333334,7
1708,lactose,100.0,ldp,svm,0.5833333333333334,8
1709,lactose,0.01,proposed,svm,0.3333333333333333,0
1710,lactose,0.01,proposed,svm,0.3333333333333333,1
1711,lactose,0.01,proposed,svm,0.3333333333333333,2
1712,lactose,100.0,ldp,svm,0.5833333333333334,9
1713,lactose,0.01,proposed,svm,0.25,3
1714,lactose,0.01,proposed,svm,0.3333333333333333,4
1715,lactose,0.01,proposed,svm,0.4166666666666667,5
1716,lactose,0.01,proposed,svm,0.25,6
1717,lactose,0.01,proposed,svm,0.3333333333333333,7
1718,lactose,0.01,proposed,svm,0.3333333333333333,8
1719,lactose,0.01,proposed,svm,0.3333333333333333,9
1720,lactose,0.05,proposed,svm,0.25,0
1721,lactose,0.05,proposed,svm,0.25,1
1722,lactose,0.05,proposed,svm,0.25,2
1723,lactose,0.05,proposed,svm,0.3333333333333333,3
1724,lactose,0.05,proposed,svm,0.25,4
1725,lactose,0.05,proposed,svm,0.25,5
1726,lactose,0.05,proposed,svm,0.4166666666666667,6
1727,lactose,0.05,proposed,svm,0.25,7
1728,lactose,0.05,proposed,svm,0.3333333333333333,8
1729,lactose,0.1,proposed,svm,0.3333333333333333,0
1730,lactose,0.1,proposed,svm,0.4166666666666667,1
1731,lactose,0.05,proposed,svm,0.3333333333333333,9
1732,lactose,0.1,proposed,svm,0.3333333333333333,2
1733,lactose,0.1,proposed,svm,0.25,3
1734,lactose,0.1,proposed,svm,0.3333333333333333,4
1735,lactose,0.1,proposed,svm,0.25,5
1736,lactose,0.1,proposed,svm,0.3333333333333333,6
1737,lactose,0.1,proposed,svm,0.25,7
1738,lactose,0.1,proposed,svm,0.3333333333333333,8
1739,lactose,0.5,proposed,svm,0.3333333333333333,0
1740,lactose,0.1,proposed,svm,0.25,9
1741,lactose,0.5,proposed,svm,0.3333333333333333,1
1742,lactose,0.5,proposed,svm,0.3333333333333333,2
1743,lactose,0.5,proposed,svm,0.3333333333333333,3
1744,lactose,0.5,proposed,svm,0.25,4
1745,lactose,0.5,proposed,svm,0.25,5
1746,lactose,0.5,proposed,svm,0.25,6
1747,lactose,0.5,proposed,svm,0.3333333333333333,7
1748,lactose,0.5,proposed,svm,0.3333333333333333,8
1749,lactose,0.5,proposed,svm,0.3333333333333333,9
1750,lactose,1.0,proposed,svm,0.3333333333333333,0
1751,lactose,1.0,proposed,svm,0.3333333333333333,1
1752,lactose,1.0,proposed,svm,0.4166666666666667,2
1753,lactose,1.0,proposed,svm,0.3333333333333333,3
1754,lactose,1.0,proposed,svm,0.3333333333333333,4
1755,lactose,1.0,proposed,svm,0.3333333333333333,5
1756,lactose,1.0,proposed,svm,0.3333333333333333,6
1757,lactose,1.0,proposed,svm,0.3333333333333333,7
1758,lactose,1.0,proposed,svm,0.25,8
1759,lactose,5.0,proposed,svm,0.5833333333333334,0
1760,lactose,5.0,proposed,svm,0.5833333333333334,1
1761,lactose,1.0,proposed,svm,0.3333333333333333,9
1762,lactose,5.0,proposed,svm,0.5833333333333334,2
1763,lactose,5.0,proposed,svm,0.5833333333333334,3
1764,lactose,5.0,proposed,svm,0.5833333333333334,4
1765,lactose,5.0,proposed,svm,0.5833333333333334,5
1766,lactose,5.0,proposed,svm,0.5833333333333334,6
1767,lactose,5.0,proposed,svm,0.5833333333333334,7
1768,lactose,5.0,proposed,svm,0.5833333333333334,8
1769,lactose,5.0,proposed,svm,0.5833333333333334,9
1770,lactose,10.0,proposed,svm,0.5833333333333334,0
1771,lactose,10.0,proposed,svm,0.5833333333333334,1
1772,lactose,10.0,proposed,svm,0.5833333333333334,2
1773,lactose,10.0,proposed,svm,0.5833333333333334,3
1774,lactose,10.0,proposed,svm,0.5833333333333334,4
1775,lactose,10.0,proposed,svm,0.5833333333333334,5
1776,lactose,10.0,proposed,svm,0.5833333333333334,6
1777,lactose,10.0,proposed,svm,0.5833333333333334,7
1778,lactose,10.0,proposed,svm,0.5833333333333334,8
1779,lactose,50.0,proposed,svm,0.5833333333333334,0
1780,lactose,10.0,proposed,svm,0.5833333333333334,9
1781,lactose,50.0,proposed,svm,0.5833333333333334,1
1782,lactose,50.0,proposed,svm,0.5833333333333334,2
1783,lactose,50.0,proposed,svm,0.5833333333333334,3
1784,lactose,50.0,proposed,svm,0.5833333333333334,4
1785,lactose,50.0,proposed,svm,0.5833333333333334,5
1786,lactose,50.0,proposed,svm,0.5833333333333334,6
1787,lactose,50.0,proposed,svm,0.5833333333333334,7
1788,lactose,50.0,proposed,svm,0.5833333333333334,8
1789,lactose,50.0,proposed,svm,0.5833333333333334,9
1790,lactose,100.0,proposed,svm,0.5833333333333334,0
1791,lactose,100.0,proposed,svm,0.5833333333333334,1
1792,lactose,100.0,proposed,svm,0.5833333333333334,2
1793,lactose,100.0,proposed,svm,0.5833333333333334,3
1794,lactose,100.0,proposed,svm,0.5833333333333334,4
1795,lactose,100.0,proposed,svm,0.5833333333333334,5
1796,lactose,100.0,proposed,svm,0.5833333333333334,6
1797,lactose,100.0,proposed,svm,0.5833333333333334,7
1798,lactose,100.0,proposed,svm,0.5833333333333334,8
1799,lactose,100.0,proposed,svm,0.5833333333333334,9
1800,eye,0.01,ldp,hamming_distance,0.7160493827160493,0
1801,eye,0.01,ldp,hamming_distance,0.7160493827160493,1
1802,eye,0.01,ldp,hamming_distance,0.7160493827160493,2
1803,eye,0.01,ldp,hamming_distance,0.7160493827160493,3
1804,eye,0.01,ldp,hamming_distance,0.7160493827160493,4
1805,eye,0.01,ldp,hamming_distance,0.7160493827160493,5
1806,eye,0.01,ldp,hamming_distance,0.7160493827160493,6
1807,eye,0.05,ldp,hamming_distance,0.7160493827160493,0
1808,eye,0.01,ldp,hamming_distance,0.7160493827160493,7
1809,eye,0.1,ldp,hamming_distance,0.7160493827160493,0
1810,eye,0.01,ldp,hamming_distance,0.7160493827160493,8
1811,eye,0.1,ldp,hamming_distance,0.7160493827160493,1
1812,eye,0.01,ldp,hamming_distance,0.7160493827160493,9
1813,eye,0.05,ldp,hamming_distance,0.7160493827160493,1
1814,eye,0.05,ldp,hamming_distance,0.7160493827160493,2
1815,eye,0.1,ldp,hamming_distance,0.7160493827160493,2
1816,eye,0.05,ldp,hamming_distance,0.7160493827160493,3
1817,eye,0.1,ldp,hamming_distance,0.7160493827160493,3
1818,eye,0.05,ldp,hamming_distance,0.7160493827160493,4
1819,eye,0.05,ldp,hamming_distance,0.7160493827160493,5
1820,eye,0.05,ldp,hamming_distance,0.7160493827160493,6
1821,eye,0.05,ldp,hamming_distance,0.7160493827160493,7
1822,eye,0.05,ldp,hamming_distance,0.7160493827160493,8
1823,eye,0.05,ldp,hamming_distance,0.7160493827160493,9
1824,eye,0.1,ldp,hamming_distance,0.7160493827160493,4
1825,eye,0.1,ldp,hamming_distance,0.7160493827160493,5
1826,eye,0.1,ldp,hamming_distance,0.7160493827160493,6
1827,eye,0.1,ldp,hamming_distance,0.7160493827160493,7
1828,eye,0.1,ldp,hamming_distance,0.7160493827160493,8
1829,eye,0.1,ldp,hamming_distance,0.7160493827160493,9
1830,eye,0.5,ldp,hamming_distance,0.7160493827160493,0
1831,eye,0.5,ldp,hamming_distance,0.7160493827160493,1
1832,eye,0.5,ldp,hamming_distance,0.7160493827160493,2
1833,eye,0.5,ldp,hamming_distance,0.7160493827160493,3
1834,eye,0.5,ldp,hamming_distance,0.7160493827160493,4
1835,eye,0.5,ldp,hamming_distance,0.7160493827160493,5
1836,eye,0.5,ldp,hamming_distance,0.7160493827160493,6
1837,eye,0.5,ldp,hamming_distance,0.7160493827160493,7
1838,eye,0.5,ldp,hamming_distance,0.7160493827160493,8
1839,eye,1.0,ldp,hamming_distance,0.7160493827160493,0
1840,eye,1.0,ldp,hamming_distance,0.7160493827160493,1
1841,eye,1.0,ldp,hamming_distance,0.7160493827160493,2
1842,eye,1.0,ldp,hamming_distance,0.7160493827160493,3
1843,eye,1.0,ldp,hamming_distance,0.7160493827160493,4
1844,eye,1.0,ldp,hamming_distance,0.7160493827160493,5
1845,eye,0.5,ldp,hamming_distance,0.7160493827160493,9
1846,eye,1.0,ldp,hamming_distance,0.7160493827160493,6
1847,eye,1.0,ldp,hamming_distance,0.7160493827160493,7
1848,eye,1.0,ldp,hamming_distance,0.7160493827160493,8
1849,eye,5.0,ldp,hamming_distance,0.7160493827160493,0
1850,eye,5.0,ldp,hamming_distance,0.7160493827160493,1
1851,eye,5.0,ldp,hamming_distance,0.7160493827160493,2
1852,eye,5.0,ldp,hamming_distance,0.7160493827160493,3
1853,eye,5.0,ldp,hamming_distance,0.7160493827160493,4
1854,eye,1.0,ldp,hamming_distance,0.7160493827160493,9
1855,eye,5.0,ldp,hamming_distance,0.7160493827160493,5
1856,eye,5.0,ldp,hamming_distance,0.7160493827160493,6
1857,eye,10.0,ldp,hamming_distance,0.7160493827160493,0
1858,eye,5.0,ldp,hamming_distance,0.7160493827160493,7
1859,eye,5.0,ldp,hamming_distance,0.7160493827160493,8
1860,eye,5.0,ldp,hamming_distance,0.7160493827160493,9
1861,eye,10.0,ldp,hamming_distance,0.7160493827160493,1
1862,eye,10.0,ldp,hamming_distance,0.7160493827160493,2
1863,eye,10.0,ldp,hamming_distance,0.7160493827160493,3
1864,eye,10.0,ldp,hamming_distance,0.7160493827160493,4
1865,eye,10.0,ldp,hamming_distance,0.7160493827160493,5
1866,eye,10.0,ldp,hamming_distance,0.7160493827160493,6
1867,eye,10.0,ldp,hamming_distance,0.7160493827160493,7
1868,eye,10.0,ldp,hamming_distance,0.7160493827160493,8
1869,eye,50.0,ldp,hamming_distance,0.7160493827160493,0
1870,eye,10.0,ldp,hamming_distance,0.7160493827160493,9
1871,eye,50.0,ldp,hamming_distance,0.7160493827160493,1
1872,eye,50.0,ldp,hamming_distance,0.7160493827160493,2
1873,eye,50.0,ldp,hamming_distance,0.7160493827160493,3
1874,eye,50.0,ldp,hamming_distance,0.7160493827160493,4
1875,eye,50.0,ldp,hamming_distance,0.7160493827160493,5
1876,eye,50.0,ldp,hamming_distance,0.7160493827160493,6
1877,eye,50.0,ldp,hamming_distance,0.7160493827160493,7
1878,eye,50.0,ldp,hamming_distance,0.7160493827160493,8
1879,eye,50.0,ldp,hamming_distance,0.7160493827160493,9
1880,eye,100.0,ldp,hamming_distance,0.7160493827160493,0
1881,eye,100.0,ldp,hamming_distance,0.7160493827160493,1
1882,eye,100.0,ldp,hamming_distance,0.7160493827160493,2
1883,eye,100.0,ldp,hamming_distance,0.7160493827160493,3
1884,eye,100.0,ldp,hamming_distance,0.7160493827160493,4
1885,eye,100.0,ldp,hamming_distance,0.7160493827160493,5
1886,eye,100.0,ldp,hamming_distance,0.7160493827160493,6
1887,eye,0.01,proposed,hamming_distance,0.0246913580246913,0
1888,eye,100.0,ldp,hamming_distance,0.7160493827160493,7
1889,eye,100.0,ldp,hamming_distance,0.7160493827160493,8
1890,eye,100.0,ldp,hamming_distance,0.7160493827160493,9
1891,eye,0.01,proposed,hamming_distance,0.0123456790123456,1
1892,eye,0.01,proposed,hamming_distance,0.037037037037037,2
1893,eye,0.01,proposed,hamming_distance,0.037037037037037,3
1894,eye,0.01,proposed,hamming_distance,0.037037037037037,4
1895,eye,0.01,proposed,hamming_distance,0.0246913580246913,5
1896,eye,0.01,proposed,hamming_distance,0.037037037037037,6
1897,eye,0.01,proposed,hamming_distance,0.037037037037037,7
1898,eye,0.01,proposed,hamming_distance,0.0246913580246913,8
1899,eye,0.01,proposed,hamming_distance,0.0246913580246913,9
1900,eye,0.05,proposed,hamming_distance,0.037037037037037,0
1901,eye,0.05,proposed,hamming_distance,0.037037037037037,1
1902,eye,0.05,proposed,hamming_distance,0.037037037037037,2
1903,eye,0.05,proposed,hamming_distance,0.037037037037037,3
1904,eye,0.05,proposed,hamming_distance,0.037037037037037,4
1905,eye,0.05,proposed,hamming_distance,0.0246913580246913,5
1906,eye,0.05,proposed,hamming_distance,0.037037037037037,6
1907,eye,0.05,proposed,hamming_distance,0.037037037037037,7
1908,eye,0.05,proposed,hamming_distance,0.037037037037037,8
1909,eye,0.1,proposed,hamming_distance,0.037037037037037,0
1910,eye,0.1,proposed,hamming_distance,0.0246913580246913,1
1911,eye,0.05,proposed,hamming_distance,0.037037037037037,9
1912,eye,0.1,proposed,hamming_distance,0.037037037037037,2
1913,eye,0.1,proposed,hamming_distance,0.037037037037037,3
1914,eye,0.1,proposed,hamming_distance,0.0246913580246913,4
1915,eye,0.1,proposed,hamming_distance,0.0246913580246913,5
1916,eye,0.1,proposed,hamming_distance,0.037037037037037,6
1917,eye,0.1,proposed,hamming_distance,0.037037037037037,7
1918,eye,0.1,proposed,hamming_distance,0.037037037037037,8
1919,eye,0.1,proposed,hamming_distance,0.037037037037037,9
1920,eye,0.5,proposed,hamming_distance,0.037037037037037,0
1921,eye,0.5,proposed,hamming_distance,0.037037037037037,1
1922,eye,0.5,proposed,hamming_distance,0.0246913580246913,2
1923,eye,0.5,proposed,hamming_distance,0.037037037037037,3
1924,eye,0.5,proposed,hamming_distance,0.037037037037037,4
1925,eye,0.5,proposed,hamming_distance,0.0246913580246913,5
1926,eye,0.5,proposed,hamming_distance,0.0246913580246913,6
1927,eye,0.5,proposed,hamming_distance,0.0246913580246913,7
1928,eye,0.5,proposed,hamming_distance,0.037037037037037,8
1929,eye,0.5,proposed,hamming_distance,0.037037037037037,9
1930,eye,1.0,proposed,hamming_distance,0.037037037037037,0
1931,eye,1.0,proposed,hamming_distance,0.037037037037037,1
1932,eye,1.0,proposed,hamming_distance,0.037037037037037,2
1933,eye,1.0,proposed,hamming_distance,0.037037037037037,3
1934,eye,1.0,proposed,hamming_distance,0.037037037037037,4
1935,eye,1.0,proposed,hamming_distance,0.037037037037037,5
1936,eye,1.0,proposed,hamming_distance,0.037037037037037,6
1937,eye,1.0,proposed,hamming_distance,0.0246913580246913,7
1938,eye,1.0,proposed,hamming_distance,0.037037037037037,8
1939,eye,1.0,proposed,hamming_distance,0.037037037037037,9
1940,eye,5.0,proposed,hamming_distance,0.037037037037037,0
1941,eye,5.0,proposed,hamming_distance,0.037037037037037,1
1942,eye,5.0,proposed,hamming_distance,0.037037037037037,2
1943,eye,5.0,proposed,hamming_distance,0.037037037037037,3
1944,eye,5.0,proposed,hamming_distance,0.037037037037037,4
1945,eye,5.0,proposed,hamming_distance,0.037037037037037,5
1946,eye,5.0,proposed,hamming_distance,0.037037037037037,6
1947,eye,5.0,proposed,hamming_distance,0.037037037037037,7
1948,eye,5.0,proposed,hamming_distance,0.037037037037037,8
